chr	startwin	endwin	NbDiagnoSNPs	medianfreqfirsthyb	meanfreqfirsthyb	medianfreqhybtea	meanfreqhybtea
Chr07	3400001	3500000	78	0.6875	0.6666666667	0.8125	0.8290598291
Chr07	3500001	3600000	27	0.625	0.6802536232	0.875	0.8796296296
Chr07	3600001	3700000	8	0.9166666667	0.8511904762	0.9375	0.9375
Chr07	3700001	3800000	66	0.71875	0.7059811828	0.875	0.8680555556
Chr07	3800001	3900000	16	0.8125	0.8083333333	1	0.9270833333
Chr07	3900001	4000000	10	0.8125	0.7847222222	0.8958333333	0.8666666667
Chr07	4000001	4100000	50	0.6875	0.7206632653	0.875	0.869047619
Chr07	4100001	4200000	13	0.8125	0.78125	0.875	0.8733974359
Chr07	4200001	4300000	11	0.625	0.6685606061	0.875	0.8238636364
Chr07	4300001	4400000	23	0.65625	0.6895833333	0.8125	0.8269927536
Chr07	4400001	4500000	26	0.6875	0.7051282051	0.875	0.8575
Chr07	4500001	4600000	16	0.75	0.7747395833	0.875	0.8846153846
Chr07	4600001	4700000	32	0.6875	0.7150537634	0.9375	0.8854166667
Chr07	4700001	4800000	68	0.625	0.6475694444	0.875	0.8988970588
Chr07	4800001	4900000	29	0.8125	0.7824074074	1	0.911637931
Chr07	4900001	5000000	26	0.6770833333	0.6666666667	0.875	0.8758333333
Chr07	5000001	5100000	50	0.6875	0.6632653061	0.875	0.8605442177
Chr07	5100001	5200000	42	0.78125	0.7786458333	0.875	0.8794642857
Chr07	5200001	5300000	76	0.71875	0.7039473684	0.875	0.8840460526
Chr07	5300001	5400000	28	0.9375	0.88	1	0.9583333333
Chr07	5400001	5500000	19	0.875	0.8125	1	0.9342105263
Chr07	5500001	5600000	59	0.6875	0.6788793103	0.9375	0.9177259887
Chr07	5600001	5700000	29	0.6875	0.7259615385	0.875	0.8973765432
Chr07	5700001	5800000	14	0.875	0.8214285714	1	0.9419642857
Chr07	5800001	5900000	22	0.5625	0.6287878788	0.875	0.8731060606
Chr07	5900001	6000000	45	0.75	0.7722222222	0.9375	0.924537037
Chr07	6000001	6100000	25	0.75	0.7873263889	1	0.915
Chr07	6100001	6200000	18	0.6875	0.662037037	0.875	0.8993055556
Chr07	6200001	6300000	37	0.75	0.6779761905	0.9375	0.9222972973
Chr07	6300001	6400000	44	0.71875	0.6931818182	0.875	0.9005681818
Chr07	6400001	6500000	25	0.75	0.7456597222	1	0.9391666667
Chr07	6500001	6600000	5	0.5625	0.5541666667	0.875	0.8916666667
Chr07	6600001	6700000	27	0.6875	0.637345679	0.875	0.9058641975
Chr07	6700001	6800000	52	0.75	0.7296006944	0.875	0.8846153846
Chr07	6800001	6900000	53	0.625	0.6658653846	0.9375	0.9183006536
Chr07	6900001	7000000	26	0.75	0.7183333333	0.875	0.9118589744
Chr07	7000001	7100000	36	0.8125	0.7904411765	1	0.9444444444
Chr07	7100001	7200000	50	0.8125	0.7648148148	0.9375	0.9129166667
Chr07	7200001	7300000	31	0.625	0.6485507246	1	0.9193548387
Chr07	7300001	7400000	40	0.6875	0.6619791667	0.9375	0.8760683761
Chr07	7400001	7500000	39	0.71875	0.7050438596	0.9375	0.9241452991
Chr07	7500001	7600000	40	0.75	0.73046875	0.9166666667	0.8958333333
Chr07	7600001	7700000	18	0.6875	0.6793981481	0.96875	0.9201388889
Chr07	7700001	7800000	82	0.8125	0.7566872428	1	0.8579776423
Chr07	7800001	7900000	12	0.5625	0.5972222222	0.9270833333	0.9149305556
Chr07	7900001	8000000	50	0.75	0.6875	0.875	0.9056122449
Chr07	8000001	8100000	38	0.78125	0.7494517544	0.9375	0.9128289474
Chr07	8100001	8200000	56	0.5625	0.5640151515	0.875	0.8840909091
Chr07	8200001	8300000	21	0.5625	0.6001984127	0.875	0.8988095238
Chr07	8300001	8400000	31	0.75	0.748655914	0.9375	0.9133064516
Chr07	8400001	8500000	24	0.6875	0.7256944444	0.9375	0.9314236111
Chr07	8500001	8600000	28	0.6875	0.6555059524	0.875	0.8883928571
Chr07	8600001	8700000	31	0.6666666667	0.6853448276	0.875	0.8965053763
Chr07	8700001	8800000	70	0.6875	0.6834577114	0.9375	0.921875
Chr07	8800001	8900000	69	0.6875	0.6903846154	0.9375	0.919384058
Chr07	8900001	9000000	29	0.78125	0.8013392857	0.9375	0.9107142857
Chr07	9000001	9100000	51	0.8125	0.7694746377	0.9375	0.92125
Chr07	9100001	9200000	66	0.78125	0.7822580645	1	0.9409722222
Chr07	9200001	9300000	22	0.6875	0.6448863636	0.875	0.8352272727
Chr07	9300001	9400000	39	0.6875	0.7083333333	0.875	0.9038461538
Chr07	9400001	9500000	36	0.5625	0.5579427083	0.8333333333	0.8119047619
Chr07	9500001	9600000	42	0.6875	0.6912393162	0.875	0.8958333333
Chr07	9600001	9700000	18	0.625	0.6724537037	0.90625	0.8888888889
Chr07	9700001	9800000	13	0.6875	0.6909722222	0.875	0.8653846154
Chr07	9800001	9900000	25	0.71875	0.7270833333	0.9166666667	0.9191666667
Chr07	9900001	10000000	6	0.8020833333	0.7361111111	0.90625	0.8715277778
Chr07	10000001	10100000	10	0.625	0.6643518519	0.875	0.9
Chr07	10100001	10200000	13	0.875	0.7852564103	0.9375	0.9038461538
Chr07	10200001	10300000	56	0.6875	0.7202380952	0.875	0.865327381
Chr07	10300001	10400000	128	0.75	0.808295107	0.9375	0.9244791667
Chr07	10400001	10500000	22	0.75	0.7291666667	0.875	0.896780303
Chr07	10500001	10600000	17	0.8125	0.7132352941	0.875	0.8492647059
Chr07	10600001	10700000	21	0.6666666667	0.6400462963	0.875	0.8979166667
Chr07	10700001	10800000	5	0.5625	0.625	0.875	0.8208333333
Chr07	10800001	10900000	10	0.6875	0.6458333333	0.8125	0.81875
Chr07	10900001	11000000	16	0.625	0.5699404762	0.875	0.890625
Chr07	11000001	11100000	14	0.8125	0.7916666667	0.875	0.8839285714
Chr07	11100001	11200000	11	0.75	0.7064393939	1	0.8920454545
Chr07	11200001	11300000	17	0.75	0.7369791667	0.875	0.8875
Chr07	11300001	11400000	6	0.6875	0.5916666667	0.84375	0.8645833333
Chr07	11400001	11500000	14	0.7604166667	0.6949404762	0.9375	0.9038461538
Chr07	11500001	11600000	36	0.9166666667	0.8363095238	0.9375	0.9142857143
Chr07	11600001	11700000	32	0.8333333333	0.8153735632	0.9375	0.9267473118
Chr07	11700001	11800000	11	0.625	0.6420454545	0.9375	0.9034090909
Chr07	11800001	11900000	16	0.6666666667	0.6708333333	0.9375	0.9125
Chr07	11900001	12000000	11	0.4375	0.5662878788	0.9375	0.8863636364
Chr07	12000001	12100000	17	0.8125	0.7825520833	0.875	0.9044117647
Chr07	12100001	12200000	17	0.625	0.6335784314	0.875	0.8933823529
Chr07	12200001	12300000	14	0.8333333333	0.7980769231	1	0.9702380952
Chr07	12300001	12400000	11	0.75	0.7462121212	0.875	0.8863636364
Chr07	12400001	12500000	14	0.6770833333	0.6041666667	0.875	0.875
Chr07	12500001	12600000	65	0.6875	0.6774305556	0.9375	0.9128205128
Chr07	12600001	12700000	2	NA	NA	NA	NA
Chr07	12700001	12800000	24	0.5625	0.5606884058	0.8125	0.8263888889
Chr07	12800001	12900000	11	0.6875	0.7476851852	1	0.9625
Chr07	12900001	13000000	14	0.625	0.6698717949	1	0.9419642857
Chr07	13000001	13100000	11	0.6875	0.6742424242	0.875	0.8958333333
Chr07	13100001	13200000	29	0.5833333333	0.6166666667	0.875	0.8764367816
Chr07	13200001	13300000	4	NA	NA	NA	NA
Chr07	13300001	13400000	19	0.75	0.673245614	0.9375	0.9144736842
Chr07	13400001	13500000	9	0.5625	0.587962963	0.875	0.875
Chr07	13500001	13600000	98	0.75	0.7648195876	0.875	0.8907312925
Chr07	13600001	13700000	4	NA	NA	NA	NA
Chr07	13700001	13800000	6	0.625	0.6458333333	0.9270833333	0.8923611111
Chr07	13800001	13900000	16	0.75	0.6901041667	0.9375	0.80859375
Chr07	13900001	14000000	11	0.53125	0.6229166667	0.8125	0.7121212121
Chr07	14000001	14100000	7	0.625	0.6145833333	0.90625	0.8958333333
Chr07	14100001	14200000	14	0.6875	0.6647727273	0.9375	0.9054487179
Chr07	14200001	14300000	19	0.625	0.5910087719	0.9375	0.9224537037
Chr07	14300001	14400000	58	0.6875	0.6867559524	0.9375	0.9396551724
Chr07	14400001	14500000	35	0.6666666667	0.6616161616	0.875	0.8933823529
Chr07	14500001	14600000	14	0.625	0.6022727273	0.9270833333	0.9017857143
Chr07	14600001	14700000	9	0.6875	0.6736111111	0.875	0.875
Chr07	14700001	14800000	14	0.6666666667	0.6298076923	0.84375	0.8839285714
Chr07	14800001	14900000	10	0.6875	0.6770833333	0.875	0.85625
Chr07	14900001	15000000	8	0.75	0.7083333333	0.96875	0.9375
Chr07	15000001	15100000	4	NA	NA	NA	NA
Chr07	15100001	15200000	5	0.4375	0.525	0.875	0.8625
Chr07	15200001	15300000	9	0.75	0.6875	0.9375	0.8888888889
Chr07	15300001	15400000	14	0.6666666667	0.59375	0.9375	0.8883928571
Chr07	15400001	15500000	6	0.75	0.7447916667	0.8125	0.8333333333
Chr07	15500001	15600000	16	0.75	0.7239583333	0.9375	0.90234375
Chr07	15600001	15700000	27	0.75	0.6169871795	0.875	0.8209876543
Chr07	15700001	15800000	11	0.65625	0.6510416667	0.875	0.8806818182
Chr07	15800001	15900000	8	0.4375	0.484375	0.75	0.8125
Chr07	15900001	16000000	2	NA	NA	NA	NA
Chr07	16000001	16100000	5	0.0833333333	0.1416666667	0.75	0.75
Chr07	16100001	16200000	8	0.6458333333	0.6354166667	0.75	0.84375
Chr07	16200001	16300000	9	0.3958333333	0.4244791667	0.75	0.7384259259
Chr07	16300001	16400000	4	NA	NA	NA	NA
Chr07	16400001	16500000	3	NA	NA	NA	NA
Chr07	16500001	16600000	12	0.6458333333	0.6291666667	0.8125	0.8181818182
Chr07	16600001	16700000	14	0.59375	0.6369047619	0.8958333333	0.8318452381
Chr07	16700001	16800000	4	NA	NA	NA	NA
Chr07	16800001	16900000	5	0.53125	0.4739583333	0.75	0.825
Chr07	16900001	17000000	20	0.46875	0.4666666667	0.8125	0.8625
Chr07	17000001	17100000	6	0.5625	0.45	0.8541666667	0.8680555556
Chr07	17100001	17200000	15	0.65625	0.59375	0.875	0.8680555556
Chr07	17200001	17300000	2	NA	NA	NA	NA
Chr07	17300001	17400000	12	0.8333333333	0.7196969697	1	0.9444444444
Chr07	17400001	17500000	9	0.71875	0.625	0.875	0.875
Chr07	17500001	17600000	22	0.6875	0.6666666667	0.96875	0.8854166667
Chr07	17600001	17700000	14	0.3333333333	0.3787878788	0.75	0.7842261905
Chr07	17700001	17800000	11	0.625	0.5303030303	0.8125	0.8125
Chr07	17800001	17900000	22	0.5416666667	0.5447916667	0.75	0.8096590909
Chr07	17900001	18000000	18	0.75	0.65625	0.75	0.8229166667
Chr07	18000001	18100000	15	0.625	0.6430555556	0.8125	0.8375
Chr07	18100001	18200000	22	0.625	0.6066176471	0.8125	0.8660714286
Chr07	18200001	18300000	13	1	0.8634259259	1	0.9310897436
Chr07	18300001	18400000	16	0.3958333333	0.4149305556	0.71875	0.79296875
Chr07	18400001	18500000	2	NA	NA	NA	NA
Chr07	18500001	18600000	16	0.6458333333	0.6653645833	0.96875	0.91015625
Chr07	18600001	18700000	27	0.6875	0.6923076923	0.875	0.8711419753
Chr07	18700001	18800000	17	0.9166666667	0.796875	0.9166666667	0.8799019608
Chr07	18800001	18900000	33	0.5625	0.5409482759	0.8125	0.8156565657
Chr07	18900001	19000000	5	0.3333333333	0.2916666667	0.75	0.7958333333
Chr07	19000001	19100000	7	0.3333333333	0.3482142857	0.75	0.7321428571
Chr07	19100001	19200000	14	0.375	0.4947916667	0.75	0.8229166667
Chr07	19200001	19300000	3	NA	NA	NA	NA
Chr07	19300001	19400000	2	NA	NA	NA	NA
Chr07	19400001	19500000	6	0.4166666667	0.4965277778	0.78125	0.84375
Chr07	19500001	19600000	148	0.1666666667	0.1672854785	0.75	0.8341779279
Chr07	19600001	19700000	143	0.25	0.254080756	0.75	0.8135269953
Chr07	19700001	19800000	15	0.75	0.7541666667	0.9375	0.8916666667
Chr07	19800001	19900000	10	0.625	0.6087962963	0.78125	0.7729166667
Chr07	19900001	20000000	128	0.625	0.6361548556	0.875	0.875672043
Chr07	20000001	20100000	62	0.75	0.6896551724	0.8958333333	0.8713037634
Chr07	20100001	20200000	59	0.6875	0.6889619883	0.875	0.8983050847
Chr07	20200001	20300000	28	0.8125	0.7447916667	0.9375	0.9099702381
Chr07	20300001	20400000	16	0.5625	0.6171875	0.84375	0.8528645833
Chr07	20400001	20500000	9	0.8125	0.8078703704	0.9375	0.9236111111
Chr07	20500001	20600000	32	0.5	0.5266666667	0.875	0.8671875
Chr07	20600001	20700000	5	0.8125	0.7916666667	0.875	0.875
Chr07	20700001	20800000	17	0.75	0.6642156863	0.875	0.8725490196
Chr07	20800001	20900000	18	0.9375	0.8573717949	0.96875	0.9131944444
Chr07	20900001	21000000	15	0.625	0.6130952381	0.8125	0.8208333333
Chr07	21000001	21100000	10	0.375	0.40625	0.875	0.88125
Chr07	21100001	21200000	23	0.6666666667	0.7092391304	0.9375	0.8885869565
Chr07	21200001	21300000	4	NA	NA	NA	NA
Chr07	21300001	21400000	39	0.5729166667	0.6145833333	0.8333333333	0.8258547009
Chr07	21400001	21500000	34	0.6875	0.6673177083	0.875	0.8529040404
Chr07	21500001	21600000	11	0.625	0.6898148148	1	0.9333333333
Chr07	21600001	21700000	4	NA	NA	NA	NA
Chr07	21700001	21800000	30	0.8125	0.8043154762	0.875	0.8875
Chr07	21800001	21900000	57	0.625	0.6140151515	0.75	0.7828947368
Chr07	21900001	22000000	50	0.1875	0.3011363636	0.75	0.8115740741
Chr07	22000001	22100000	30	0.5833333333	0.6329022989	0.84375	0.84375
Chr07	22100001	22200000	25	0.625	0.66	0.8125	0.7675
Chr07	22200001	22300000	30	0.6875	0.6975574713	0.9375	0.911637931
Chr07	22300001	22400000	9	0.6666666667	0.6898148148	1	0.8958333333
Chr07	22400001	22500000	41	0.625	0.6090686275	0.8333333333	0.8353658537
Chr07	22500001	22600000	5	0.6666666667	0.6208333333	0.8333333333	0.8333333333
Chr07	22600001	22700000	8	0.5625	0.6640625	0.71875	0.7890625
Chr07	22700001	22800000	22	0.65625	0.578125	0.875	0.8617424242
Chr07	22800001	22900000	37	0.25	0.2708333333	0.9166666667	0.8726190476
Chr07	22900001	23000000	70	0.3333333333	0.4166666667	0.9270833333	0.8779761905
Chr07	23000001	23100000	25	0.6875	0.6675	0.8333333333	0.8091666667
Chr07	23100001	23200000	6	0.625	0.6736111111	1	0.925
Chr07	23200001	23300000	109	0.6875	0.6725260417	0.875	0.8891437309
Chr07	23300001	23400000	6	0.4375	0.4826388889	0.875	0.8472222222
Chr07	23400001	23500000	25	0.75	0.7075	0.9375	0.9083333333
Chr07	23500001	23600000	9	0.625	0.6481481481	0.9375	0.9305555556
Chr07	23600001	23700000	9	0.625	0.599537037	0.75	0.7314814815
Chr07	23700001	23800000	23	0.1875	0.306372549	0.75	0.7755681818
Chr07	23800001	23900000	11	0.6666666667	0.6416666667	0.75	0.7994791667
Chr07	23900001	24000000	19	0.3333333333	0.4895833333	0.875	0.8205128205
Chr07	24000001	24100000	10	0.7291666667	0.6458333333	0.9375	0.9166666667
Chr07	24100001	24200000	12	0.7604166667	0.7541666667	1	0.9635416667
Chr07	24200001	24300000	2	NA	NA	NA	NA
Chr07	24300001	24400000	2	NA	NA	NA	NA
Chr07	24400001	24500000	5	0.75	0.5486111111	1	0.8333333333
Chr07	24500001	24600000	5	0.65625	0.65625	1	0.984375
Chr07	24600001	24700000	9	0.875	0.8726851852	0.8125	0.8611111111
Chr07	24700001	24800000	10	0.9375	0.8472222222	1	0.975
Chr07	24800001	24900000	24	0.625	0.6349637681	0.875	0.8949652778
Chr07	24900001	25000000	10	0.75	0.6770833333	0.9375	0.8833333333
Chr07	25000001	25100000	63	0.6875	0.6462191358	0.875	0.8785310734
Chr07	25100001	25200000	38	0.8125	0.7423611111	0.875	0.8908991228
Chr07	25200001	25300000	16	0.9375	0.875	1	0.96484375
Chr07	25300001	25400000	3	NA	NA	NA	NA
Chr07	25400001	25500000	13	0.53125	0.4878472222	0.8125	0.7847222222
Chr07	25500001	25600000	15	0.6666666667	0.6197916667	1	0.8973214286
Chr07	25600001	25700000	54	0.5625	0.6308962264	0.875	0.8900462963
Chr07	25700001	25800000	13	0.8125	0.75	1	0.9375
Chr07	25800001	25900000	16	0.84375	0.8255208333	1	0.95703125
Chr07	25900001	26000000	21	0.875	0.869047619	1	0.9404761905
Chr07	26000001	26100000	22	0.71875	0.728219697	0.875	0.8977272727
Chr07	26100001	26200000	25	0.5	0.5675	0.8125	0.8325
Chr07	26200001	26300000	63	0.6875	0.7125	0.8125	0.8237433862
Chr07	26300001	26400000	29	0.75	0.7119252874	0.90625	0.8474702381
Chr07	26400001	26500000	27	0.78125	0.7379807692	0.9375	0.9166666667
Chr07	26500001	26600000	12	0.625	0.7102272727	0.90625	0.8576388889
Chr07	26600001	26700000	5	0.9166666667	0.7166666667	1	0.825
Chr07	26700001	26800000	20	0.6875	0.693287037	0.9375	0.915625
Chr07	26800001	26900000	31	0.8125	0.7965277778	1	0.9106182796
Chr07	26900001	27000000	43	0.6875	0.7158119658	0.875	0.8576388889
Chr07	27000001	27100000	16	0.625	0.650297619	0.9375	0.88671875
Chr07	27100001	27200000	77	0.6875	0.7049086758	0.8333333333	0.8422619048
Chr07	27200001	27300000	28	0.75	0.7323717949	0.9583333333	0.8733974359
Chr07	27300001	27400000	17	0.8125	0.73125	1	0.8392857143
Chr07	27400001	27500000	8	0.8125	0.6597222222	0.9166666667	0.8854166667
Chr07	27500001	27600000	70	0.625	0.6341911765	0.875	0.8645833333
Chr07	27600001	27700000	23	0.625	0.6755952381	0.875	0.8854166667
Chr07	27700001	27800000	12	0.75	0.6628787879	0.8125	0.8003472222
Chr07	27800001	27900000	18	0.6458333333	0.6759259259	0.875	0.8854166667
Chr07	27900001	28000000	37	0.9375	0.785472973	0.9375	0.8986486486
Chr07	28000001	28100000	19	0.1666666667	0.2041666667	0.3333333333	0.5078125
Chr07	28100001	28200000	18	0.6666666667	0.6138888889	0.875	0.8493589744
Chr07	28200001	28300000	40	0.8125	0.771875	0.9375	0.9015625
Chr07	28300001	28400000	33	0.25	0.2447916667	0.6666666667	0.7076612903
Chr07	28400001	28500000	30	0.5833333333	0.6361607143	1	0.9159482759
Chr07	28500001	28600000	22	0.75	0.6994047619	0.8333333333	0.8482142857
Chr07	28600001	28700000	28	0.78125	0.7796474359	0.875	0.8757440476
Chr07	28700001	28800000	18	0.59375	0.6493055556	0.875	0.8576388889
Chr07	28800001	28900000	9	0.9375	0.8229166667	1	0.9305555556
Chr07	28900001	29000000	6	0.78125	0.7708333333	0.84375	0.8402777778
Chr07	29000001	29100000	44	0.625	0.6174242424	0.875	0.8764204545
Chr07	29100001	29200000	18	0.875	0.7794117647	0.9375	0.8993055556
Chr07	29200001	29300000	45	0.71875	0.7334280303	0.9375	0.9
Chr07	29300001	29400000	69	0.6875	0.6938405797	0.875	0.8653381643
Chr07	29400001	29500000	31	0.625	0.724137931	0.9375	0.9334677419
Chr07	29500001	29600000	34	0.75	0.7796717172	0.875	0.8878676471
Chr07	29600001	29700000	87	0.8125	0.7870098039	1	0.9006410256
Chr07	29700001	29800000	11	0.6875	0.6597222222	0.875	0.8522727273
Chr07	29800001	29900000	14	0.6875	0.7387820513	0.9375	0.8717948718
Chr07	29900001	30000000	25	0.78125	0.7899305556	0.9375	0.885
Chr07	30000001	30100000	28	0.6875	0.6963141026	0.875	0.8928571429
Chr07	30100001	30200000	20	0.7916666667	0.7791666667	0.8125	0.837962963
Chr07	30200001	30300000	41	0.625	0.661036036	0.8125	0.8239583333
Chr07	30300001	30400000	13	0.625	0.6826923077	0.875	0.8173076923
Chr07	30400001	30500000	80	0.625	0.5993357488	0.8125	0.8279109589
Chr07	30500001	30600000	12	0.8125	0.7309027778	0.96875	0.9010416667
Chr07	30600001	30700000	17	0.65625	0.7083333333	0.9375	0.9154411765
Chr07	30700001	30800000	23	0.8125	0.7774621212	1	0.9356884058
Chr07	30800001	30900000	12	0.6770833333	0.6423611111	0.875	0.8802083333
Chr07	30900001	31000000	7	0.46875	0.4270833333	0.75	0.6369047619
Chr07	31000001	31100000	13	0.4375	0.5673076923	0.75	0.7323717949
Chr07	31100001	31200000	75	0.8125	0.7824754902	0.875	0.8929794521
Chr07	31200001	31300000	94	0.75	0.7232142857	0.9375	0.9131944444
Chr07	31300001	31400000	42	0.5625	0.5590277778	0.8125	0.785218254
Chr07	31400001	31500000	41	0.5625	0.6166666667	0.8125	0.8089430894
Chr07	31500001	31600000	39	0.78125	0.7823464912	1	0.9449786325
Chr07	31600001	31700000	91	0.5625	0.6222222222	0.875	0.8486111111
Chr07	31700001	31800000	28	0.5625	0.6033950617	0.875	0.8765432099
Chr07	31800001	31900000	22	0.5625	0.59375	0.75	0.78125
Chr07	31900001	32000000	52	0.5	0.503591954	0.8333333333	0.7840447154
Chr07	32000001	32100000	25	0.6875	0.7007575758	0.9166666667	0.8958333333
Chr07	32100001	32200000	119	0.375	0.4117647059	1	0.8567708333
Chr07	32200001	32300000	18	0.78125	0.75	0.96875	0.8761574074
Chr07	32300001	32400000	42	0.5	0.5287990196	0.875	0.8018162393
Chr07	32400001	32500000	50	0.6666666667	0.6383928571	0.75	0.7380952381
Chr07	32500001	32600000	26	0.75	0.7443181818	0.9166666667	0.9058333333
Chr07	32600001	32700000	20	0.6458333333	0.59375	0.75	0.7828947368
Chr07	32700001	32800000	8	0.3333333333	0.390625	0.75	0.725
Chr07	32800001	32900000	18	0.375	0.3619791667	0.75	0.71875
Chr07	32900001	33000000	11	0.4375	0.6	0.8125	0.6921296296
Chr07	33000001	33100000	14	0.5625	0.5486111111	0.8125	0.7886904762
Chr07	33100001	33200000	55	0.5	0.5	0.8125	0.8064692982
Chr07	33200001	33300000	28	0.53125	0.5397727273	0.78125	0.787037037
Chr07	33300001	33400000	28	0.5625	0.5394736842	0.875	0.7898550725
Chr07	33400001	33500000	51	0.3333333333	0.3833333333	0.6875	0.7301587302
Chr07	33500001	33600000	44	0.46875	0.5208333333	0.875	0.8526422764
Chr07	33600001	33700000	25	0.875	0.7678571429	1	0.8816287879
Chr07	33700001	33800000	10	0.46875	0.5520833333	0.9166666667	0.85
Chr07	33800001	33900000	86	0.4166666667	0.398478836	0.75	0.8068693694
Chr07	33900001	34000000	66	0.3229166667	0.3549107143	0.75	0.7843364198
Chr07	34000001	34100000	18	0.6145833333	0.6180555556	0.8125	0.8506944444
Chr07	34100001	34200000	52	0.4166666667	0.4097222222	0.9166666667	0.8628875969
Chr07	34200001	34300000	14	0.75	0.7329545455	0.84375	0.8463541667
Chr07	34300001	34400000	45	0.625	0.5758928571	0.875	0.8708333333
Chr07	34400001	34500000	65	0.5	0.5359477124	0.8125	0.8323412698
Chr07	34500001	34600000	39	0.625	0.6278935185	0.875	0.8792735043
Chr07	34600001	34700000	21	0.6875	0.6631944444	0.8125	0.8125
Chr07	34700001	34800000	19	0.625	0.6323529412	0.84375	0.7962962963
Chr07	34800001	34900000	31	0.53125	0.5080128205	0.75	0.7630208333
Chr07	34900001	35000000	43	0.4270833333	0.4108796296	0.75	0.7984375
Chr07	35000001	35100000	24	0.3958333333	0.409375	0.75	0.8206521739
Chr07	35100001	35200000	29	0.5	0.4670138889	0.75	0.7411858974
Chr07	35200001	35300000	6	0.40625	0.3784722222	0.75	0.78125
Chr07	35300001	35400000	41	0.4375	0.5	0.75	0.7843468468
Chr07	35400001	35500000	54	0.5	0.5238095238	1	0.9236111111
Chr07	35500001	35600000	4	NA	NA	NA	NA
Chr07	35600001	35700000	9	0.5	0.6111111111	0.75	0.7847222222
Chr07	35700001	35800000	4	NA	NA	NA	NA
Chr07	35800001	35900000	47	0.5	0.544384058	1	0.8248106061
Chr07	35900001	36000000	4	NA	NA	NA	NA
Chr07	36000001	36100000	51	0.375	0.3909574468	0.75	0.7227891156
Chr07	36100001	36200000	23	0.3125	0.3651315789	0.6875	0.6884920635
Chr07	36200001	36300000	12	0.625	0.6388888889	1	0.8912037037
Chr07	36300001	36400000	43	0.5833333333	0.5243055556	0.9166666667	0.8634259259
Chr07	36400001	36500000	10	0.3125	0.4513888889	0.71875	0.7166666667
